run,score
1,-41.472690079292946
2,-66.92405340980798
3,-83.21819656553986
4,-82.71847231229454
5,-83.64949849387413
6,-90.6703861123148
7,-95.07646363922395
8,-96.53252348205478
9,-38.134031367019695
10,-55.72067446377274
11,-54.445238110025
12,-100.89376224879611
13,-60.364737171839046
14,-88.70501033563943
15,-81.7668622852359
16,-46.397862925847114
17,-82.86394900485747
18,-21.14492310860591
19,-95.4400952645208
20,-32.30761871369678
21,-15.780783959009
22,-96.25812719614183
23,-90.55406963626855
24,-32.19764984499024
25,-64.1127977831966
26,-30.446623490543388
27,-12.142249584482641
28,-73.26990144820883
29,-87.42767188154967
30,-90.25885640526316
31,-93.68031525380724
32,-18.78580646275806
33,-87.84905377617851
34,-46.02064424023021
35,-27.933460182811572
36,-74.63837743467602
37,-85.6213332541957
38,-61.64150240606867
39,-83.39157514399894
40,-82.76224459614397
41,-24.96894747219868
42,-90.81265987287088
43,-70.49521797989745
44,-92.53974636383107
45,-79.46763945703239
46,-82.83269517202899
47,-51.813956081228326
48,-90.59871466300946
49,-92.31131140774676
50,-89.29529336574332
51,-83.25157066236125
52,-64.61696834370639
53,-90.66375109591894
54,-78.71732794533723
55,-97.06398642987463
56,-68.57454182652296
57,-54.869898362241315
58,-88.14967022518898
59,-32.35466085120291
60,-90.74310394852827
61,-91.13927735754413
62,-89.05097623770995
63,-49.212673153867996
64,-83.60849229413279
65,-90.4263865983896
66,-94.22268798373888
67,-83.10110084261798
68,-72.51597852526695
69,-39.88043752463818
70,-91.89495440631221
71,-51.99028202351134
72,-91.0172176587886
73,-41.02057233569943
74,-84.05951216858281
75,-5.263470482947426
76,-20.390362652040253
77,-83.70612841234897
78,-38.57775846836718
79,-70.00927225465902
80,-61.00633050083808
81,-75.51656335030646
82,-82.97559384540222
83,-43.386852723858134
84,-6.408297940662507
85,-54.003054834662336
86,-14.336038885694222
87,-70.41990445415982
88,-89.93345474714394
89,-80.1963093550272
90,10.964022640718156
91,-94.16657288904798
92,-64.39667428565475
93,-73.51279940105718
94,-49.18634638677352
95,-83.14388421228277
96,-35.834368200785434
97,-83.02173091236797
98,-59.137752012446555
99,-80.77141093636737
100,-74.4049796330488
101,-81.55255806024185
102,-68.927625339504
103,-62.9863010453092
104,-96.27241898168066
105,-90.66273422238231
106,-58.96684534797388
107,-92.07817259859044
108,-90.37067461318071
109,-84.54236271961435
110,-77.22612272925893
111,-35.11974682255061
112,-86.96239308220326
113,-13.05536438690443
114,-89.2039701624165
115,-96.87361760832121
116,-92.18656581885337
117,-80.51878910634798
118,-86.76520336613618
119,-100.32651723655687
120,-83.97624884508066
121,-59.77502407389539
122,-58.38825349793086
123,-67.7756265365717
124,-90.05627779477182
125,-87.11872306331806
126,-44.48148282407149
127,-79.80961929243738
128,-82.50034178920896
129,8.819364505943298
130,-46.77625131560679
131,-81.90687127805654
132,-70.1868342891739
133,-84.75275775185754
134,-70.50800444124017
135,-92.54223769215588
136,-90.1096964820046
137,-96.01017348460978
138,52.9980395114824
139,-54.56174389031098
140,-68.39212208158088
141,-54.82817897555934
142,-36.34554765717798
143,-58.31423179974816
144,45.89738033562432
145,-86.98846446775984
146,-87.42347603354632
147,-24.078416746216135
148,-93.22390451770649
149,-55.06382770988969
150,-92.76533508839893
151,-89.25439234322806
152,-75.48233137968272
153,-91.1119266280504
154,-39.75289545258883
155,-29.046860900905514
156,-7.5828956181240414
157,-47.10063419725364
158,-78.90011821203225
159,-94.87091826540573
160,-44.16421242561578
161,-83.48027100995213
162,-64.73715000675503
163,-89.52850841560152
164,-90.76155389157867
165,-63.808053140613765
166,-91.70273129003341
167,-91.7846011262682
168,-73.18416146588976
169,-17.868829970994227
170,-89.15680988845742
171,-83.4517303102094
172,-83.25257376393706
173,-92.33612469203453
174,-60.066431612184
175,-31.51598811275356
176,-81.26425066590805
177,-93.49890344055866
178,-73.32678886003917
179,-80.12849935882119
180,-42.34513275024267
181,-84.78573957308942
182,-102.02701601212814
183,-79.99486785949594
184,-86.4909725323661
185,-86.71950869341273
186,-68.74369453409048
187,-82.84160595039897
188,-94.55070951879316
189,-58.89322443494697
190,-94.44040977207882
191,-91.73440504629848
192,-65.6506039986061
193,-43.9462076466253
194,-59.46824577935257
195,-72.41604089844071
196,-84.9528874605304
197,-96.15341842504778
198,-43.41177101354924
199,-80.50231210197616
200,-89.24871434157838
201,-89.90528965798207
202,-71.77295858737381
203,-90.89578359700118
204,-34.34455607081949
205,-71.54791940103382
206,-81.48902062490396
207,-56.84740515703
208,-91.7135667503588
209,-89.96169482734322
210,-90.7878592748867
211,-41.76671648616059
212,-35.60118458742704
213,-43.98401936677186
214,-29.871081850460413
215,-78.72207822065303
216,-52.5921839532888
217,-81.3184167742462
218,-72.27448751073328
219,-85.3553847911685
220,-60.206994545620105
221,-19.019818233480777
222,-64.66605109281096
223,-62.472326538561575
224,-62.17013940899119
225,-95.72413957537835
226,-91.34173167618086
227,-88.36014749088534
228,-59.300619178820746
229,-37.973605138636536
230,-84.57042978439729
231,-70.05011084807794
232,-52.40368132325204
233,-39.82282788908282
234,-83.39779374952148
235,-73.81974153371524
236,-89.16119082600436
237,-96.34092345450881
238,-79.4323511445007
239,-38.41815231350254
240,-85.97388953553231
241,-55.31668030739373
242,-57.78919747905959
243,-53.74021874415676
244,-67.7384951525371
245,-46.15329922179027
246,-31.230371761504273
247,-88.72126033524913
248,-9.03273511667473
249,-89.41907929299275
250,-90.53366265129866
251,-49.76901245195701
252,1.6036965817203424
253,-71.22302978964532
254,-85.21995398101984
255,-29.173442482812916
256,-35.726598407051185
257,-102.50452437955639
258,-69.1742744069331
259,-48.905992697263784
