run,score
1,287.1496221516985
2,314.5482607134222
3,43.1625066299313
4,-145.19725278288374
5,-282.42213235669533
6,285.6363119726688
7,317.013549956312
8,-284.9927707092876
9,270.30196531670316
10,314.5237295985969
11,-222.0120992713164
12,285.38283255347164
13,302.3582902810506
14,307.67228826214034
15,-8.604536100586742
16,294.12191908585373
17,284.49502560414066
18,-239.12011287411138
19,310.9126992442848
20,-13.751221398118318
21,313.5100635595172
22,314.5131141027053
23,-269.8532417276914
24,299.99150175910984
25,221.01090414447594
26,-281.2878089193709
27,-176.96749917739464
28,-266.5568331391475
29,11.478778857895577
30,-182.33398390723323
31,258.4172529499298
32,8.080174662511638
33,308.7968343221604
34,281.25085095877427
35,316.2396949730147
36,292.4461354778292
37,-253.8306632733134
38,314.61441571151147
39,229.13446807299607
40,-16.07415552558726
41,-14.206387167623816
42,291.51943274629525
43,287.5521758347091
44,-250.3330662705884
45,11.625823135716914
46,-255.13424321483274
47,13.309036745489976
48,31.652550292724243
49,310.6918206252516
50,25.83357445470807
51,308.88638994686073
52,292.7955883213158
53,25.866971819450086
54,23.419487417860722
55,284.1876127692864
56,293.18888286747165
57,-149.19402109916786
58,-15.676903408901964
59,306.3043839935485
60,219.12079323475592
61,315.97338020884246
62,-247.5756318168033
63,282.9845945060589
64,-285.41196160931645
65,310.3430414636049
66,311.4598444793098
67,-31.1876193232562
68,289.64931579740914
69,315.20257494859453
70,252.31496514164417
71,-256.97655397129193
72,-243.5104660566271
73,304.9882784049046
74,289.12847445036743
75,311.59234842830904
76,5.709853425993231
77,311.0461614308132
78,-4.617948621411912
79,304.9099503486169
80,307.50764023624754
81,293.3103272896262
82,312.93175730732105
83,312.19759544322653
84,270.632421549628
85,316.0995474184803
86,-275.16263890347057
87,-60.17687129348835
88,-194.9821309699107
89,310.08147898315764
90,292.23775982387673
91,291.74679739332333
92,0.2983923248629168
93,316.9323303314542
94,-88.10058333874716
95,280.87145862062926
96,276.95081197747373
97,-37.89614098382843
98,288.2497665106791
99,-205.44905751908937
100,-25.49490230572178
101,311.9031004941824
102,299.8740307151296
103,271.87960869280585
104,274.89539859659124
105,307.48769691381506
106,289.8417213671991
107,295.10379410236345
108,306.766074315671
109,291.5968371823508
110,315.37683446703176
111,302.92224076795515
112,-12.415967516060178
113,-37.260374678470555
114,-293.4299085668605
115,281.8954592038913
116,15.80738060224786
117,288.48601806601175
118,308.35489645418005
119,-268.63860822333817
120,302.9380822807431
121,-244.8634393077521
122,306.30919467334746
123,25.915562430823073
124,-250.9717799839701
125,306.34520800955676
126,311.60829487886616
127,280.7680876424081
128,306.52420489433126
129,306.0440638664926
130,312.1730020991811
131,-17.77923134027492
132,291.858576980742
133,293.53530806744334
134,-43.69167589250412
135,304.2310411237934
136,297.0245510869137
137,309.64311050917536
138,242.65823244356702
139,304.089807404539
140,-3.700166111272125
141,285.17618212301085
142,242.53009975409597
143,319.11177913643684
144,305.8858273163119
145,-194.6857204561595
146,309.2064293820637
147,294.09471563611055
148,314.1433243010961
149,301.28411060343785
150,-287.05244935291074
151,311.19860710546095
152,247.30202752919308
153,269.1377371283638
154,300.37740308678724
155,307.1913354087037
156,295.5219252317054
157,292.0395244591566
158,36.40321635404513
159,18.921563467062825
160,25.415144364119357
161,-270.54887178857615
162,-42.8506370578657
163,26.79271824723817
164,310.8539773543614
165,298.46523218442957
166,292.03400227467574
167,-33.376890786455974
168,312.9581155639253
169,299.56691628915564
170,15.783952671982718
171,310.1105995575068
172,-238.98710679770045
173,301.9321070838306
174,306.9131117131818
175,40.49150846204088
176,228.75712240710854
177,296.6827963769714
178,-232.90571378192288
179,-179.970495684885
180,-132.4517118083408
181,308.9767149374995
182,-148.5667684320593
183,17.76509997058608
184,315.2989645221293
185,-21.63619189282278
186,317.1010212321199
187,-230.81738066697767
188,-27.22191166453959
189,278.7435451861862
190,-263.94453277049615
191,25.243577221002212
192,-273.97658305764
193,-206.30524597663577
194,-218.21871798705604
195,215.7294766389008
196,300.03126713312264
197,308.8635714712983
198,252.4912605901834
199,-5.270055196386764
200,312.0760581588609
201,315.55649853892146
202,-57.952530122086614
203,-10.121887426529412
204,298.88934244356386
205,313.7912106040253
206,-226.4788553830012
207,-140.73517812324144
208,306.27758172101
209,301.1825088992854
210,-287.66998604164894
211,305.87217786013474
212,304.7907993921877
213,-65.08725831084654
214,288.2752272092232
215,-23.060879037542705
216,304.2592437522512
217,291.02945106436175
218,312.11229212680826
219,281.9694748058593
220,294.91840222061285
221,16.842260028398954
222,291.1307551751976
223,-44.955559995938344
224,293.32983473508415
225,305.224644911199
226,24.16242080021614
227,300.5971331084104
228,311.89388491755415
229,289.45360005360965
230,307.0392064895211
231,-269.28218233804995
232,293.6215421906562
233,-238.9100152354717
234,310.2886179432122
235,-270.4437646262597
236,266.211346575594
237,-23.10955707640936
238,224.79587399161414
239,-39.98614731623374
240,22.462244527443872
241,288.1534157886392
242,313.5659025381166
243,301.1222733350247
244,5.1473471914185325
245,-254.05229328611208
246,291.137719330001
247,-141.062830017612
248,304.49217314174484
249,306.93922138946573
250,-286.3411457421704
251,284.22445134221107
252,240.14793365955398
253,239.97013680242492
254,-271.5553454769623
255,300.19319068046025
256,-272.99606115603683
257,313.34236219688654
258,294.8503658386924
259,-270.79229778236777
260,-5.516404501585413
261,251.49661489766257
262,-25.97659945357458
263,-205.28584472939878
264,-49.83858241513576
265,250.31025928135847
266,297.7304615204861
267,-29.572095960589152
268,281.18938605003564
269,267.7797236062144
270,30.31843203521646
271,-197.17989671828798
272,-283.90018254502905
273,292.67644153025503
274,305.48393836569755
275,283.06821114468687
276,281.8585243823821
277,-304.73678481993454
278,313.43529551024847
279,-31.757108129758635
280,-210.94956147139786
281,0.13729959614549614
282,-245.88425958326872
283,317.699125338396
284,279.32964938285215
285,8.517372617621163
286,-261.5906039127693
287,251.45992775090002
288,-271.94595435534586
289,284.00127679011507
290,-49.234976403878846
291,277.23618500689014
292,-63.08250483443578
293,239.1719392029681
294,270.0308384507585
295,315.21501252685357
296,-32.68155178459992
297,-275.67780714792093
298,306.0631502338928
299,-278.894084010162
300,305.88128510543453
301,220.48090585387547
302,-19.627144910611918
303,-346.7734555557281
304,297.99830881771555
305,-198.19756937807384
306,303.47934566586855
307,-170.97348832276475
308,305.4073323268842
309,-289.2858327197805
310,320.5896959712461
311,314.0338411183691
312,289.9654366015389
313,308.26297565023197
314,309.85211844388095
315,-261.2389918387561
316,-254.17343279712358
317,34.794549297107636
318,292.71019917203773
319,290.894934436978
320,307.29547589783124
321,311.79968517603993
322,314.32378879998294
323,299.2492688941679
324,-245.4798648545779
325,-274.66918718154466
326,-142.79266333834198
327,297.9760644221451
328,303.4890516911224
329,299.9452465074931
330,295.8275961971584
331,-275.498148348746
332,305.59865488789296
333,311.8241577059663
334,-20.217131270320877
335,308.74821781109955
336,288.55422981821437
337,312.5748019529275
338,305.74230217265915
339,-192.50139186427566
340,241.1486760823234
341,248.1304028673348
342,-39.19411968852704
343,269.72089411335656
344,293.67025948047603
345,300.3958440024906
346,288.8778686992314
347,288.50166351604133
348,-249.10462699564195
349,316.4569388938909
350,291.4735324526885
351,283.2603799466075
352,27.421160570470846
353,282.7230149341226
354,-302.6805731194078
355,297.441552973974
356,-13.476064781072708
357,40.16794687822065
358,-23.44799893165525
359,58.08813839262356
360,-38.10721458681846
361,-84.32543948362809
362,288.5155769324162
363,-155.87564578648755
364,37.480597161713604
365,-40.639877537160984
366,291.8995912201971
367,283.946768556291
368,295.73416723921775
369,-152.67990484239309
370,244.44428235314908
371,299.1704006021571
372,308.77516441196224
373,273.68375541862713
374,-10.199777586327485
375,309.0535437972961
376,305.2778427566661
377,299.84745857685056
378,-256.10765053677335
379,16.121310360755828
380,285.6836004572791
381,7.712358416813004
382,54.77612096694173
383,316.8701271964045
384,299.7367980753537
385,227.07342206151037
386,278.63597897196803
387,285.3910531864014
388,252.5572852504206
389,-40.728563232473974
390,-274.5083350345816
391,285.35438073090006
392,313.58944205169155
393,287.1513943780775
394,314.51348708279136
395,304.32428437892054
396,10.106343753688847
397,313.0553032299157
398,-199.7058189600702
399,287.2854849134018
400,299.09211827686096
401,-258.24048450018074
402,307.9296061778259
403,-241.49548168609965
404,19.70740057251112
405,311.8296021738954
406,310.5272553861329
407,-260.66416380337216
408,5.025174997673574
409,227.37517757781325
410,307.5313497351899
411,32.15761606430456
412,-221.85425525876315
413,-17.82571584722028
414,233.85890543535646
415,294.4913248671388
416,-2.292027568669184
417,10.753326010903152
418,286.95512806518497
419,308.64085972115686
420,315.12859779156076
421,-125.54321450700179
422,293.5248492138476
423,314.6372562694586
424,20.811905679906815
425,315.94283435711714
426,39.92317810945187
427,22.710136414560424
428,310.02668653572744
429,232.12957362119073
430,276.15039282257203
431,301.6977479208794
432,302.84399088742566
433,306.96365672918523
434,-25.208775224186056
435,28.17518450644306
436,-2.968215338979931
437,-6.569047475161881
438,288.65834630061556
439,320.21804163102945
440,-218.7696126711943
441,7.989202449720253
442,293.43023340595994
443,295.0048323866014
444,253.0983645495308
445,293.34150576493585
446,314.5087825957039
447,5.876474305101951
448,295.14188682861436
449,-192.2803874780627
450,-264.8194415571435
451,-281.95620954898146
452,299.29914135051195
453,-255.06315024250938
454,295.21311063262584
455,22.67169217785613
456,267.8808818639218
457,283.8143369060575
458,-21.97339920845431
459,276.4097810156934
460,-257.9360410670917
461,-14.10864790139766
462,301.2997790854144
463,-253.3453772711499
464,-193.41602908189128
465,-267.85876001353904
466,259.1389392278693
467,259.37707300860785
468,285.69322186199224
469,-15.532990163586774
470,-205.3156233484531
471,1.0374743167795373
472,308.234295564322
473,-263.1001731349255
474,311.18425403074536
475,294.31722718050634
476,66.66868527054561
477,311.1252361136085
478,289.6184419084001
479,-312.0477634739207
480,314.92941049791244
481,313.09907131047714
482,305.7249535194185
483,314.68277685529847
484,302.2179295956539
485,293.76953044828883
486,-269.6061565091218
487,-25.366888042170345
488,-287.6541959738147
489,-272.5475223446522
490,228.71443123557475
491,-269.26470222885837
492,-192.62973569487522
493,306.2568190669359
494,308.2601422200232
495,39.6509651324769
496,283.3064706877314
497,315.6947814905143
498,286.2311296247408
499,307.6668657243149
500,306.23173419028785
501,308.1367387645216
502,-25.504861956061347
503,312.7095370865688
504,-252.04938600116895
505,287.4656501882622
506,310.51736008788157
507,291.81312298516514
508,292.2717960596818
509,294.92210339334446
510,-17.181373732329646
511,37.93155661833521
512,306.7046727186306
513,-240.76359931045712
514,292.77577290712276
515,-29.3482168939056
516,312.18339644540345
517,284.8002563510141
518,316.1817198135943
519,309.0374538925438
520,175.90200067158295
521,-30.431252865072977
522,309.67504811479955
523,307.241650287328
524,39.26211954670691
525,306.7205450086293
526,-165.01498583858648
527,-59.28943840579632
528,-50.815670979422194
529,-300.2641158216153
530,294.0900614465312
531,309.4548271707888
532,270.1146194997767
533,314.16037768435547
534,310.78097555304964
535,290.72815025117404
536,-8.426353169552911
537,-26.53485114658396
538,-37.0507740844545
539,282.47440725164364
540,18.225814654406378
541,11.08500946855996
542,295.3427939936225
543,-208.33086858505152
544,-266.0114797184067
545,-56.42908178893012
546,299.8103790533123
547,300.26473899615513
548,-299.5889175509723
549,-21.8883959530057
550,305.84984794583033
551,248.93461131345111
552,-274.59526214842333
553,309.25411391300827
554,-278.43872246251016
555,297.68822509734383
556,-173.1772402171461
557,-239.01841454907623
558,311.05660954872536
559,304.9249464290974
560,-29.863088742373677
561,-43.13838474254027
562,-44.865619220172675
563,26.50467076862448
564,299.74412195604145
565,309.26503802699233
566,301.2061477774686
567,-278.60822199805546
568,-280.63561633083
569,33.500697086358
570,-258.5176015118756
571,296.82743531754755
572,1.424919613048374
573,291.50079627740564
574,-274.0734496984403
575,-10.62095774152398
576,-278.41954135270424
577,-16.30584076606624
578,-246.05874072526123
579,310.9094200544091
580,316.0960574671842
581,-197.29662037926965
582,-283.0455071470044
583,-13.316895969672075
584,316.1612305985823
585,-48.997097376344854
586,-24.120649659551788
587,306.8532750089945
588,290.14086329254786
589,278.1671463334442
590,-4.953763738773816
591,300.0487432921465
592,-278.2723001383589
593,-212.56228907472232
594,262.2339978924087
595,302.25292490414097
596,296.98155494766024
597,-20.929736891144472
598,-63.823936108421016
599,-27.065516382878087
600,-300.9428511964693
601,-240.9016513799548
602,291.29480357930964
603,311.4186124444134
604,296.3165728742961
605,285.18893959547734
606,309.1413958717417
607,299.8130400186931
608,255.5779219358768
609,289.8562210167271
610,-308.00299981823764
611,310.24908150412284
612,-262.6229238599742
613,312.34295071174665
614,315.09546501668837
615,-139.47512076901964
616,292.80018295172624
617,-37.06394149066709
618,295.628786657051
619,-218.22305751676564
620,287.0364857450011
621,-71.92543457042844
622,314.9253998733127
623,26.411347594631252
624,293.2100114652702
625,313.67096796720267
626,308.9342149256156
627,-278.6740044406562
628,315.7056435512876
629,-165.72985762442886
630,301.73512962290897
631,312.9562347980268
632,308.83042857999556
633,-172.01917491372598
634,-50.007311299846776
635,-115.91068328052899
636,255.6481075872956
637,18.83415619611712
638,305.6367360317809
639,277.6200318320791
640,295.72611413623747
641,305.1780304088805
642,-291.12620884523204
643,314.757936269987
644,-245.60381554246783
645,-15.234519567663042
646,-285.5543070018614
647,295.7532039043461
648,-35.322932920678824
649,-272.5032371904714
650,-159.94962423192385
651,9.928544972216827
652,220.57615124037372
653,-31.346780744670795
654,299.62241456361005
655,225.6216737896147
656,-32.74934059980029
657,-322.96047171481746
658,-163.5971425475421
659,312.6303351128005
660,-266.6235436873005
661,-39.56170435255777
662,304.6944565969502
663,310.3378147766889
664,291.2850378143838
665,276.6516355917441
