generation,reward
9890, 220.5
9900, 216.0
9910, 213.9
9920, 228.0
9930, 224.5
9940, 222.0
9950, 215.7
9960, 211.3
9970, 215.5
9980, 214.1
9990, 213.0
10000, 217.6
10010, 220.6
10020, 219.1
10030, 218.5
10040, 222.1
10050, 226.7
10060, 226.8
10070, 223.4
10080, 221.1
10090, 220.4
10100, 220.6
10110, 217.7
10120, 215.5
10130, 219.9
10140, 219.1
10150, 221.1
10160, 220.4
10170, 223.8
10180, 225.7
10190, 225.9
10200, 226.0
10210, 228.4
10220, 232.9
10230, 230.5
10240, 230.8
10250, 231.1
10260, 233.9
10270, 235.0
10280, 235.7
10290, 238.1
10300, 226.3
10310, 216.4
10320, 215.3
10330, 201.5
10340, 171.1
10350, 160.1
10360, 163.9
10370, 166.8
10380, 168.5
10390, 167.7
10400, 180.5
10410, 187.7
10420, 189.0
10430, 204.9
10440, 233.5
10450, 244.1
10460, 240.2
10470, 238.9
10480, 237.4
10490, 236.4
10500, 234.3
10510, 237.5
10520, 237.1
10530, 237.2
10540, 239.0
10550, 239.6
10560, 241.9
10570, 242.1
10580, 241.1
10590, 240.6
10600, 241.4
10610, 241.5
10620, 242.0
10630, 241.7
10640, 241.8
10650, 239.2
10660, 238.2
10670, 232.8
10680, 230.2
10690, 229.2
10700, 227.3
10710, 222.8
10720, 223.0
10730, 214.8
10740, 213.2
10750, 215.3
10760, 216.2
10770, 221.2
10780, 222.3
10790, 223.8
10800, 225.9
10810, 225.8
10820, 223.2
10830, 225.5
10840, 227.3
10850, 227.9
10860, 227.6
10870, 225.6
10880, 225.7
10890, 225.8
10900, 226.1
10910, 225.8
10920, 228.5
10930, 233.1
10940, 230.6
10950, 227.9
10960, 226.2
10970, 221.9
10980, 221.8
10990, 217.4
11000, 214.9
11010, 220.1
11020, 219.5
11030, 221.3
11040, 221.8
11050, 222.1
11060, 222.3
11070, 229.0
11080, 228.6
11090, 232.9
11100, 234.9
11110, 234.3
11120, 234.1
11130, 234.4
11140, 236.5
11150, 237.7
11160, 239.2
11170, 236.3
11180, 238.5
11190, 237.7
11200, 237.3
11210, 237.9
11220, 238.5
11230, 234.6
11240, 235.0
11250, 236.0
11260, 234.0
11270, 235.8
11280, 233.6
11290, 234.1
11300, 232.2
11310, 231.3
