generation,reward
10,-20.093600841848076
20,-10.034464761637029
30,-10.930555912967593
40,-10.79155603985032
50,-10.932151911002805
60,-12.77983001252075
70,-13.191473612364078
80,-8.180997849787627
90,-4.323876048798805
100,-2.712787556382553
110,-3.6989876274491427
120,-2.9408824631197303
130,-5.177867660059693
140,-2.8294340130765434
150,-1.1205456680219847
160,2.8962413454464944
170,4.049411863210888
180,4.221464940539659
190,5.371839931135709
200,5.528689412180692
210,6.457557645139079
220,5.044181086796847
230,5.738399926038818
240,4.442888133975704
250,3.2612882771345277
260,-5.2990932831049875
270,-3.5355924454770644
280,-7.179960575916494
290,-2.760169373528784
300,3.6419418573194147
310,2.207714571914404
320,5.5964473944468125
330,3.1480526243599227
340,-0.8173550409346929
350,-1.3111844919663007
360,1.9482447395445512
370,2.449613359781874
380,3.907289021106072
390,3.833360732741258
400,3.1172235392787493
410,-4.8346030823180985
420,-3.9101291724910965
430,-0.3692508024457677
440,3.6269897041227837
450,5.839252620368438
460,5.698725223759935
470,5.373230231016537
480,2.7134544722702993
490,1.6074791919716322
500,6.778493067532841
510,5.608109806661284
520,3.4380918320042495
530,2.1844365509433814
540,4.2618001822658815
550,6.381571893051737
560,7.220785880503916
570,5.473243729770233
580,5.954221194749023
590,4.015512239466824
600,5.773421662026423
610,7.8644120928006425
620,1.194929059376046
630,5.044194049902825
640,2.7924735097750384
650,6.020976237595598
660,3.1141012112697566
670,0.7983661426191032
680,3.647367195986158
690,1.7699397367131393
700,6.165306491890901
710,5.850478463208576
720,7.505118304191221
730,5.383054564220148
740,-0.8447882598568472
750,5.192699666448423
760,5.450850632189058
770,6.72587850623639
780,7.497217449660406
790,8.543845579464687
800,5.008223901652226
810,6.300136610378149
820,7.828758813314706
830,5.860457615206155
840,6.340868578180148
850,3.894299557448683
860,6.223808160354196
870,5.5488215785044925
880,7.590988265544896
890,2.193031431385225
900,7.159071930624625
910,4.20199807765988
920,7.264103509513728
930,2.8171083340819694
940,4.2695594417591565
950,7.862705652380545
960,7.352277674720988
970,8.505486683559024
980,7.3633105295378485
990,3.1548864170774116
1000,4.869692824662669
1010,2.7994557747956197
1020,3.3142003204933204
1030,5.601787940222506
1040,5.953221161270333
1050,6.152403833245485
1060,5.933593200089907
1070,7.268822296202121
1080,9.242237043582573
1090,4.322903057831346
1100,5.117032285984974
1110,6.874969004704236
1120,9.115916259285058
1130,8.938734607650261
1140,9.686902243530763
1150,1.594014662074037
1160,5.378093690780226
1170,4.279979658501539
1180,7.855679440939474
1190,7.8304335059885375
1200,8.747665470178363
1210,7.691366437440124
1220,8.931868790182225
1230,5.4318058721823945
1240,10.08471640114169
1250,7.988592861753798
1260,6.447301863403606
1270,7.407029256546962
1280,11.36462562148904
1290,10.010089835129016
1300,10.096767513394376
1310,9.701763250347227
1320,9.181365477972552
1330,8.284265117230113
1340,4.236978726279382
1350,3.224327223604378
1360,4.087250243237295
1370,6.96351813931016
1380,11.488619712172943
1390,6.518100756576919
1400,9.84805362509806
1410,10.353131219017568
1420,12.070186093091554
1430,11.907445760202908
1440,9.47784451013607
1450,9.106333920222298
1460,7.3663509894639905
1470,9.509321204274052
1480,6.713680798376338
1490,9.17753608586896
1500,7.544923029791482
1510,1.3501721955123465
1520,7.003779169222652
1530,10.905563640575043
1540,11.427736074041606
1550,12.476337129853887
1560,10.094961752967361
1570,10.633242545869688
1580,8.007655227680447
1590,5.850877051838095
1600,9.315308708578993
1610,4.95130241179616
1620,7.090132723211862
1630,8.523131578977978
1640,10.741563114478911
1650,11.782843225195617
1660,10.161482983926195
1670,10.597665793941143
1680,2.422499199396225
1690,10.370491600438516
1700,5.442202516301279
1710,4.96271477353137
1720,9.4377930120603
1730,7.5383175312697395
1740,9.150585059579468
1750,11.935865963403794
1760,6.563305351850659
1770,11.471397381889764
1780,12.566706533415847
1790,11.085462534364787
1800,10.755911935855163
1810,9.059299663826662
1820,10.446781273375123
1830,10.230610268714635
1840,-6.818525983437348
1850,0.6169963222825467
1860,9.079157141520154
1870,10.353492621968408
1880,8.552019440024207
1890,9.655305849302007
1900,7.759282856543473
1910,7.962737131977539
1920,5.55006381261711
1930,4.932580076006948
1940,5.111901893902673
1950,11.888078438316295
1960,12.372491701908835
1970,12.16070672326282
1980,6.930463436359029
1990,-4.10495812853883
2000,1.7609378349913691
2010,5.490944307477384
2020,5.589863907433357
2030,-6.749951970306272
2040,-2.131750354329311
2050,2.459396502265167
2060,3.0049573228893203
2070,7.945101060244669
2080,5.3066657443329195
2090,-1.1080944825012475
2100,-0.4634515807078881
2110,11.202953426118249
2120,11.36611972365597
2130,7.846421392306986
2140,3.068951836073073
2150,11.701003964795376
2160,12.313331726648629
2170,6.464203755935525
2180,8.73468317438875
2190,11.58946694520358
2200,11.67654899302836
2210,1.9315018400450683
2220,3.739184569020424
2230,7.759540378633973
2240,4.937183091588121
2250,9.18172775960046
2260,11.488413273043587
2270,10.942798424932858
2280,4.541759809593251
2290,6.526124150780753
2300,11.632468594330383
2310,11.644989618395915
2320,9.084723387153707
2330,4.979840053845152
2340,-1.6775727448398294
2350,8.072050214761036
2360,11.534035874402456
2370,11.508620525555411
2380,10.818444553116038
2390,10.512681891147293
2400,12.016578154455463
2410,10.717562356569193
2420,9.916393301960795
2430,8.316047555166705
2440,7.089924377929523
2450,8.00195410043591
2460,7.689550400030661
2470,5.843058013543594
2480,5.651730535415999
2490,7.675384748189714
2500,9.312045862519575
2510,6.419979205865042
2520,8.604427958292405
2530,9.384002767581217
2540,2.75623011338909
2550,9.279780437703629
2560,8.73037767666398
2570,7.365681996378696
2580,9.682528102166186
2590,10.943549322740296
2600,12.246585370634907
2610,8.008190347904254
2620,12.73693058544714
2630,12.244093021549793
2640,13.038035389104126
2650,11.769010923648793
2660,6.7258801577724245
2670,12.798838931715176
2680,12.858095525459206
2690,13.036857812649647
2700,3.774610531042878
2710,8.020302171624301
2720,11.247717806952622
2730,10.279342386754134
2740,7.6307686299817234
2750,11.012400138540198
2760,11.623206459357517
2770,3.5919948572305174
2780,-2.899098781500461
2790,9.079391540834784
2800,11.981603502632307
2810,7.3107087007231915
2820,7.4421200261039075
2830,12.866239762958994
2840,10.552505729867512
2850,8.165609506682262
2860,5.8106729403592325
2870,10.451684300005391
2880,6.797923377502462
2890,8.859008601698198
2900,10.362583972494798
2910,9.781454262580215
2920,6.897486498807838
2930,-2.764454803817617
2940,3.570463582467859
2950,5.859168493839582
2960,-3.979009275713432
2970,9.556445622245608
2980,8.814210574709776
2990,2.7741499159151557
3000,10.168317852748121
3010,12.555386378004629
3020,7.524063005230362
3030,3.7836524308366966
3040,-3.5355147046508217
3050,-8.138896967482527
3060,0.6423931212212532
3070,9.70514095666363
3080,10.40024670070916
3090,10.698612352026137
3100,2.6794187650428327
3110,-5.472409178309346
3120,6.646004157848943
3130,2.5334938344887523
3140,-6.94356797331763
3150,1.8742694586066673
3160,7.495784881327814
3170,-2.491087090949688
3180,0.014690804333475915
3190,4.198589317080167
3200,-7.271528890651043
3210,-8.05223887986127
3220,5.057781185802801
3230,1.825137648218542
3240,-5.551920873613846
3250,-6.516207903322127
3260,-1.6870852449668328
3270,-8.008241252050677
3280,-3.5367834521788506
3290,0.06320850817522783
3300,-2.514362027270001
3310,-5.594297622045456
3320,0.6450482203705403
3330,5.070320140900542
3340,-5.728725249825537
3350,1.9428025569039549
3360,1.5569147542436086
3370,3.1749325445721333
3380,4.8357109197273225
3390,5.848194598679495
3400,-6.329800788830205
3410,4.784180895505412
3420,4.644040237185818
3430,-1.3362274734455004
3440,5.537477871137683
3450,3.8419644019173727
3460,-6.217377045680243
3470,6.229530826438866
3480,2.5006348051959573
3490,-0.512411665646815
3500,6.52408354102964
3510,1.0590474374293604
3520,2.2837856944846795
3530,3.223779082624393
3540,4.894570132363452
3550,-0.5928064874587906
3560,1.6263714709241002
3570,2.709019416794263
3580,-0.08142673859310667
3590,4.0678051121078
3600,3.155563928629743
3610,-0.49948134809033407
3620,4.819627977509434
3630,5.804298334870445
3640,-5.076945160836241
3650,1.6493248774816627
3660,-4.816497007674329
3670,-0.020681416461115987
