run,score
1,157.32118170992564
2,116.93618923620934
3,73.51248927540436
4,198.34281438855487
5,126.52455170421726
6,132.71064216902826
7,207.33181754761125
8,191.70963945914104
9,204.16773963171835
10,180.68426450366084
11,160.76320446735323
12,123.45714135391455
13,207.62153348547065
14,169.17964193118675
15,119.61075708169219
16,197.1212033848493
17,191.78356986633054
18,234.4557470105787
19,-77.21392860495132
20,123.24797835435882
21,133.42884030094038
22,-54.400750717163646
23,137.29905211801372
24,125.6514205191408
25,59.74546121560324
26,-138.6430229656596
27,53.275666370542766
28,70.147925066723
29,-96.0072573756303
30,123.61165033374286
31,158.25563061212563
32,138.00979169187696
33,-154.84530908562354
34,128.13370606265488
35,122.33774993363366
36,101.54828603255825
37,93.82202504580351
38,200.54390901251963
39,-105.82703743539393
40,164.63208643939586
41,-83.71788493267815
42,170.81176098058236
43,-155.3513468572787
44,156.7798689113286
45,-185.4970980332272
46,183.03458998444717
47,119.78885758949778
48,165.13150439757783
49,141.2601300670275
50,117.97034143360003
51,-242.91082620214837
52,145.5998800712445
53,-87.71350414210916
54,117.90431712561394
55,191.88455217363537
56,206.6917536201916
57,168.6053344037042
58,-104.38468760099192
59,-151.9847271824189
60,95.30006551573287
61,176.58375381513258
62,190.94013400166762
63,142.89150944458208
64,-47.78777537584136
65,124.40875406394848
66,-226.65014817308816
67,195.9563075688148
68,144.9900272077989
69,136.0506311609508
70,190.45520578813438
71,159.9769461754968
72,192.5625301226823
73,133.3157509499188
74,173.99879465073155
75,-86.88044391777694
76,201.7407448748362
77,144.8456723773537
78,-269.0076203076188
79,149.37038947114743
80,143.07931777693787
81,155.71385540552922
82,191.9928060344481
83,-28.06963678186814
84,187.19959457148366
85,230.0948188720212
86,110.99684824999922
87,178.89174936365845
88,118.64961262646437
89,141.93389768470593
90,195.4612036204937
91,174.5590721753975
92,134.23675193387407
93,87.72852889345532
94,-40.093627304009956
95,190.4045076144078
96,148.04660316458154
97,119.91227743663815
98,151.9029310042212
99,160.03575857852547
100,162.10829155321258
101,208.7631327507202
102,200.05444371513175
103,200.48403784493655
104,197.9854842688472
105,-63.54622060470786
106,137.67821068100378
107,210.4616684648145
108,132.39527732981446
109,-80.66908473180379
110,160.815010349074
111,151.86732015878732
112,171.5396349463162
113,182.80211567063748
114,50.777349699172206
115,118.45221995479696
116,170.4943630293356
117,171.73503105756342
118,168.17026005205736
119,-171.00851208020993
120,164.93212154797618
121,114.52216844838733
122,134.18867184564155
123,170.5424680282676
124,-81.60833759941224
125,194.55863404740944
126,163.7252675247036
127,91.13813890854196
128,184.6554717294283
129,173.0164547874723
130,30.481289512891642
131,208.1033806530146
132,-10.538144016324324
133,-58.790208591579436
134,132.19704740688798
135,186.55228799546862
136,-163.98975680388722
137,-99.6794849657996
138,-197.40145401836028
139,135.37353481731435
140,187.37403501375655
141,165.2241801436051
142,-192.56315280558718
143,118.98799830838173
144,-110.70870403248801
145,122.91481216943959
146,125.1749173740104
147,124.77955696374484
148,156.0835865227241
149,-138.25409846999722
150,-124.08588924635565
151,144.22587160630437
152,148.57027116624593
153,-85.10550725034508
154,137.7140389628148
155,137.41476137485677
156,141.42144916750775
157,182.30615896410234
158,-103.47555346202728
159,176.2236686357598
160,-187.93004594806584
161,161.8487315073222
162,105.30002990462336
163,206.31307918143938
164,113.86977143338004
165,-58.0923571067471
166,131.27361345084964
167,209.5462050389816
168,112.93419680550083
169,231.3554436167021
170,158.50392859207054
171,95.7099148591036
172,164.24114447373253
173,150.49618555060752
174,-87.43569462460897
175,129.82664134042093
176,-84.5716090988442
177,146.09321042483072
178,156.95853133082537
179,211.10734052415782
180,169.99986513028466
181,175.01363931122012
182,137.70265497252404
183,-25.242375696336225
184,-46.65865327727187
185,144.67106730152582
186,-108.93261363738398
187,163.47826916459866
188,168.86247521142195
189,138.48043106004047
190,138.54103569149808
191,158.64243045646913
192,162.1711508551642
193,119.35255390379295
194,211.9348429778047
195,151.53639202492164
196,162.24706853295862
197,135.3902839282383
198,186.14855506294623
199,154.98153380303455
200,151.6199300755378
201,153.29077469453327
202,173.5944770705808
203,112.80234556933834
204,145.7542005798835
205,-155.91822848508303
206,109.42124015079065
207,178.78268943497164
208,-127.46743084523088
209,-101.74078914028124
210,158.16770477972534
211,-127.43077514355338
212,150.07219988789984
213,156.1504370199408
214,182.41640146853072
215,47.66946241849581
216,186.70967518165384
217,145.98541551891947
218,156.86952817582733
219,178.10441237096938
220,-96.04701436258983
221,109.60730711190392
222,89.3878056099328
223,86.80804921603492
224,113.00131301738895
225,125.43107506033553
226,151.67725645243178
227,-245.49568009705695
228,146.70547699240805
229,209.95985566297327
230,95.33983372617266
231,151.22413280417803
232,166.58172527827372
233,115.37860695508542
234,123.09247884623134
235,187.35313176382593
236,-94.62302429206993
237,165.97118919159715
238,123.68156496366785
239,162.5679892636762
240,-47.90126717153286
241,105.03829362163471
242,99.91964224402005
243,156.60469907759375
244,222.32840083962185
245,125.9347027347903
246,117.97685679298233
247,-148.3650988525248
248,161.2711443432427
249,225.34814422602392
250,-30.137751137381883
251,-97.90579769252628
252,146.87405160670912
253,83.94077575418767
254,-225.20922185041985
255,-44.70463790654965
256,229.65330672829762
257,212.3102908712057
258,166.67500817467896
259,206.21261043690805
260,220.13106277839134
261,138.95320482713424
262,121.47614668401395
263,137.75183677305404
264,185.85462798312807
265,220.37754767181974
266,136.37443077865515
267,115.35770995196532
268,190.8132081285943
269,124.45825304708343
270,137.4871749404562
271,148.89765611493567
272,104.92303300927011
273,-106.92011464563292
274,179.43149309992143
275,-55.92206382097848
276,178.8667091907236
277,-59.872959374442146
278,189.69948917103824
279,146.12390478694556
280,90.47099227402666
281,108.66751518057815
282,101.43977821560993
283,106.05669465664438
284,-111.45864667295099
285,173.52266771914424
286,119.2944023714073
287,177.54177975039119
288,-253.09988184103838
289,202.02790786120667
290,154.4631269842573
291,64.91918055457461
292,137.39371059021155
293,-223.12703573905972
294,203.67357822917452
295,136.01660625318212
296,206.7304021917031
297,159.76524703235293
298,142.69127135648867
299,149.57044991798693
300,91.4956652387608
301,132.89563618565145
302,-78.60494785004133
303,-47.68057979919001
304,154.70719372566742
305,158.26784017578012
306,-73.62636322774296
307,100.92621561132984
308,139.95314707718774
309,153.1578997123383
310,111.26411080452633
311,133.20576699799565
312,165.49107275003587
313,212.33511485250781
314,172.47423848087172
315,-78.43975978361212
316,153.91973307424928
317,-134.1107844223584
318,115.00658669846979
319,230.61688691218995
320,-74.08572144517758
321,128.9472231194924
322,154.64107747349544
323,-187.52621986381513
324,43.674999031145504
325,161.83014173815616
326,-41.64426017865523
327,117.78481712597136
328,129.67814677867085
329,134.39120714260386
330,209.01999650788986
331,-56.72325387592706
332,141.37269568773795
333,148.4619084627648
334,-162.2298821088764
335,202.27092589489064
336,-479.7695935556561
337,200.74257457696666
338,122.54286189820877
339,170.71584860508108
340,215.36553162836475
341,161.4019978332976
342,162.58198885974252
343,116.72962015234611
344,-82.23626910350737
345,169.52713748732168
346,148.62210077695335
347,-76.93422173816455
348,-148.6711948515412
349,146.5901770989498
350,-44.10685384047318
351,140.9453738372181
352,169.37377245788514
353,119.91432006063411
354,170.82577651689672
355,142.22882736275872
356,171.2645274180444
357,-67.90687720007874
358,203.76963259889632
359,161.98508407182084
360,132.9143869792112
361,-29.309173392656874
362,14.853425355262432
363,91.75228841201101
364,161.87574268493526
365,168.63748175841212
366,88.75160037628623
367,94.54768900256992
368,203.17803481506763
369,-39.55359739836844
370,116.38050697860534
371,-221.4865291791633
372,131.42972893752946
373,-53.352514548809154
374,94.75955431416693
375,-110.80968266113624
376,158.04065722897332
377,167.38115902402598
378,160.87776503928063
379,195.20295414928185
380,154.35522958424642
381,186.1539377750356
382,138.3973305565467
383,-36.42067929953022
384,124.47929288384567
385,124.70125489944527
386,155.03311383872034
387,-94.72309538891406
388,143.37340121040674
389,86.14672718125135
390,-97.49284782894338
391,175.0905918395397
392,195.87049222337018
393,121.44502389959496
394,159.32382013938337
395,-99.55101206612763
396,-94.64564704834233
397,-31.73951386279596
398,171.02798905374163
399,165.8985729539042
400,194.17325890003687
401,133.9535625856656
402,152.40735038394075
403,-69.2038811867028
404,134.84437115112786
405,124.83738923219114
406,128.8650443239926
407,119.16512819362063
408,143.34445691952743
409,178.4743389611251
410,143.16535820372368
411,169.9937172895133
412,-8.870458108735718
413,-184.6937751200619
414,75.10930063025967
415,163.0079837782676
416,146.76727404591077
417,-249.00801790212972
418,113.78779974450416
419,92.73513044512963
420,117.96735109129317
421,135.66121993524376
422,211.91759849711053
423,75.94063088638082
424,150.53001466544944
425,-110.23944792079301
426,224.36092931859997
427,161.41107153802244
428,167.8961897743007
429,150.5442207721881
430,-174.15393296781937
431,194.55512297535694
432,-59.525805902970546
433,143.95120387969013
434,212.6793610242645
435,-46.65360111028646
436,88.56445747673604
437,161.21789213169995
438,154.81932309496415
439,-296.381663126853
440,106.23372902730942
441,116.33863550479157
442,100.90129814443425
443,145.2959154562401
444,127.84561696821163
445,150.16531672260805
446,181.9668255148012
447,74.59034288335485
448,-46.44963652231715
449,152.5521102650028
450,221.6407992264902
451,150.3769215634013
452,144.0126532279874
453,186.97191901798436
454,164.89747267593197
455,-110.51205040001827
456,-72.84619415253127
457,167.96047647272383
458,130.75733880139347
459,106.84314791571323
460,-48.05057077121795
461,160.75849547214983
462,141.2899716173124
463,74.36224298191445
464,201.37787540864423
465,53.454425476171096
466,167.61068426693205
467,204.9615727340373
468,-91.4807397193434
469,120.66389205622146
470,153.9877908026507
471,-72.48196532766197
472,-69.95413502233907
473,153.2812357435657
474,143.3567369701593
475,115.19451570111161
476,-294.75728616705453
477,179.2792385216518
478,210.50720030626292
479,157.3169060465804
480,-133.3167941517988
481,160.95507375889952
482,105.88551904925465
483,171.16295874205534
484,204.17901954164827
485,137.80643870658093
486,207.34385587628762
487,-109.58629624359529
488,-118.69278772662923
489,74.50914066270269
490,160.59402335572128
491,164.24453766272572
492,184.6612902611288
493,157.56077087100866
494,205.5795960555979
495,-214.64564528230335
496,129.5941896083236
497,139.01186052989644
498,111.24703362875593
499,150.78851919721816
500,-337.90215005102294
501,183.74238938030777
502,188.47214416972656
503,186.31573940803636
504,157.43171745554554
505,-83.19783124263506
506,121.65715727320483
507,-245.87519039844406
508,171.40785614867943
509,171.62610933541953
510,-66.00073819744065
511,171.16757773278488
512,-85.20970570259244
513,188.58634049545913
514,94.44790883205958
515,139.87640373079458
516,-169.64580643094257
517,-135.43023009839885
518,122.79434418288214
519,152.4964387690904
520,115.32970235711154
521,119.70433156764045
522,-55.687989494569564
523,112.17524239833344
524,129.83526461473568
525,133.56131097014415
526,31.511194103420287
527,95.67048381891023
528,136.95055620068305
529,166.20307801577565
530,120.76686128269715
531,148.6709995183153
532,66.21462804910685
533,117.81554944791168
534,-61.853976428264545
535,200.12376881978437
536,131.70611328062296
537,118.3700002409182
538,68.23628793304279
539,-111.88040425598368
540,128.159534171947
541,97.15961960692042
542,193.31929287509337
543,205.3681593956083
544,175.43394468955324
545,-109.58147887289041
546,210.14146124180246
547,139.73754167015
548,229.47934206276932
549,162.2785384346903
550,-29.487483470541775
551,-38.41211176440108
552,190.8066725083243
553,156.929956795299
554,150.8714284664571
555,103.78281028985846
556,167.86247629209205
557,119.57575896182149
558,-75.69500260119396
559,179.81871198956807
560,136.09738274338156
561,151.19394864018295
562,163.2536230069939
563,153.22819565763024
564,175.58918916807795
565,104.26969001059094
566,-144.1554888620109
567,175.56999368489227
568,60.08652664559382
569,165.08870645290222
570,141.3174376973954
571,-66.73012089106491
572,213.53982567585072
573,164.16736250390153
574,141.35113258255447
575,137.74394053444402
576,247.49621900341452
577,-83.09532946095165
578,172.01914751125628
579,-67.8926142617451
580,221.523427752239
581,202.70865940933766
582,180.27736493449083
583,127.58151515069538
584,-127.15546873818872
585,90.83863521826964
586,-92.61567638180777
587,-158.32503684410898
588,100.01618015830827
589,128.5038711679472
590,155.77080942772795
591,-76.91636841304621
592,-96.47607827829299
593,148.1032912373228
594,197.00759988717692
595,-81.22389986001959
596,-80.32310777806063
597,84.69907235161119
598,-287.7492190101593
599,167.57174934605763
600,183.9984815181484
601,187.42391629910264
602,-212.29310896264764
603,144.61820659616075
604,140.47072826941826
605,-60.336176491711676
606,97.47742676647636
607,167.6375850976256
608,157.165867732193
609,137.34064214197912
610,101.43536498315841
611,141.7008162307157
612,104.40949752811063
613,-125.82388590641047
614,145.96102242618468
615,103.1760843254038
616,222.89198358778913
617,-44.646450650346054
618,140.87918542252893
619,128.65008037044709
620,146.19135847964313
621,7.935211084963637
622,74.60460150231575
623,113.67309630697468
624,215.1893208441838
625,131.5979093537844
626,122.00462793647209
627,127.44183154295717
628,159.69458810904578
629,-201.7387124926534
630,-144.7352720551304
631,134.68551040907676
632,186.16796345258385
633,107.71961958659593
634,-60.29815352336597
635,-142.22709626180142
636,-51.71502746471663
637,-150.82939599443796
638,112.90484408443126
639,-183.83077134035437
640,214.65951585967727
641,-84.29166646438124
642,158.5488610546541
643,150.77683364547048
644,-90.73014035433366
645,137.26941734251528
646,193.82014057388523
647,-28.708215136832422
648,86.30442181063329
649,-126.20796507181461
650,-61.41056831952334
651,171.20709400149613
652,116.70130644761619
653,133.5054142551997
654,140.5211446421111
655,100.34293165606644
656,-86.50968455434902
657,149.26006651996556
658,231.36596143584697
659,158.70019336048492
660,126.34957461705648
661,177.6074562937298
662,-235.53539484229987
663,-118.3763750520599
664,116.41633001408046
665,177.43366378086526
666,-121.86889158127383
667,126.76792502605043
668,152.87572403408038
669,87.0314576206004
670,168.15342590438487
671,49.11867849462813
672,60.91326364538362
673,224.75327252209
674,117.44773344315311
675,130.5519592509227
676,150.88325992640998
677,4.237573819617879
678,-212.80035461603018
679,157.8729160362525
680,139.04148291141163
681,127.24911454771492
682,154.92887911188464
683,-214.05784309466958
684,119.06889431747342
685,-303.12459662619204
686,118.22444076913445
687,117.14264300800724
688,138.4147610782348
689,116.53888450333667
690,79.72891920478352
691,-116.63762503696398
692,124.57969154248016
693,78.44503465717506
694,146.2942507362913
695,165.14781979447844
696,126.53335747551745
697,109.07762327848792
698,221.98535287211513
699,242.5138681636946
700,-75.57777104129595
701,-95.95781493332038
702,-65.3407441455717
703,191.09466293956925
704,-42.373103804671636
705,191.5389143915843
706,164.27812233478022
707,189.71253784009363
708,176.40814697018521
709,111.9567130980229
710,151.56968720975254
711,140.0337476310088
712,202.25932469022243
713,151.9550280867207
714,167.9599381697452
715,188.35422429250534
716,177.05253848398712
717,-125.28267300343661
718,149.32892949378072
719,170.994141656489
720,148.46885348007953
721,157.23270780782144
722,98.00628998183939
723,122.79574606619083
724,144.86642603247986
725,-100.48131178076164
726,-114.77130876858854
727,154.11139876738022
728,145.07615421149345
729,139.723956807643
730,-99.58887204868415
731,-211.15763834820254
732,41.01662320546603
733,182.60898722544866
734,125.69955066838372
735,-99.38892450104683
736,155.07563302707416
737,115.78177707194763
738,150.22157395294607
739,162.1764114610271
740,37.57439079273921
741,173.04833474445036
742,154.6766111583009
743,97.28262181266177
744,123.35378108644574
