run,score
1,30.150340429428525
2,270.0737887013946
3,-31.268058248784612
4,287.96772562657327
5,-47.78186360664336
6,127.96659086048776
7,244.13448379588243
8,231.0486658221368
9,229.01440555713964
10,255.20901725151674
11,249.11226102424732
12,2.867752451014539
13,242.92667550040636
14,212.91199201790363
15,268.8428526730596
16,-9.154854104782999
17,212.364302263846
18,22.10855326971928
19,-53.0915307989289
20,22.12462241744923
21,12.809794866248794
22,255.70286388956922
23,260.702407457654
24,4.367134745629514
25,215.65362015028703
26,285.52818485320176
27,-16.958670710017785
28,196.26324542865532
29,266.62232783036814
30,255.32004207965062
31,-9.843653117913306
32,277.41909940699645
33,262.5009173114903
34,270.92952554216737
35,201.8606661126322
36,235.97024400639998
37,247.55200804109842
38,32.71858561926581
39,291.0273263637947
40,208.29989420920583
41,254.34541791965626
42,280.98232911644857
43,22.41433885226698
44,211.928964899459
45,8.389637386374133
46,205.65608580019602
47,219.61778998137598
48,1.0197886398364915
49,240.9353564790827
50,271.3468422603625
51,297.193788749715
52,-51.57060547013643
53,253.9691661578381
54,291.6982221897389
55,294.88474309086087
56,247.26218542980465
57,257.8194466400678
58,290.81462269923156
59,-23.01868856607001
60,277.57587564303947
61,61.79176657474082
62,261.62506252016266
63,-22.74509882621821
64,247.85666371775844
65,6.040482721742038
66,278.3937163591955
67,-84.68846951542507
68,217.2804259918251
69,-2.046592273159206
70,-23.309211753043925
71,243.40562372610677
72,265.2489452235109
73,-20.135453278973102
74,195.81631790641768
75,-0.9407252523135696
76,-26.501638832641476
77,113.90589938334256
78,259.5190762920231
79,45.05762189195627
80,-15.890574979765745
81,-10.04842637089618
82,266.15378863341846
83,-6.453453948998103
84,8.795744992037541
85,238.54562519771878
86,-7.868605579895942
87,38.35911959959131
88,-13.33396352239528
89,238.68256025375493
90,-39.992422385433
91,-82.67665423747817
92,-70.39784069534588
93,-53.10627828973666
94,7.149154428622225
95,13.385651818269352
96,7.295667845100638
97,234.332661975978
98,223.53499214723314
99,211.84059739216562
100,-47.3560184430559
101,-50.789699844405966
102,128.62656654695786
103,18.375967345245428
104,188.39606975323736
105,-6.352803328159723
106,23.110925186872763
107,287.9020425378091
108,-38.22080849640703
109,3.4367016602831058
110,33.956707550332425
111,12.794075289236744
112,55.47239926709517
113,241.49728405898446
114,-67.70491454201924
115,-62.96327104296866
116,10.99595093770374
117,285.25744483832204
118,27.52071442112978
119,-2.7003750774832014
120,299.071548478507
121,35.655143618973966
122,261.1727009132224
123,19.905739348215988
124,253.88363172917562
125,-55.50480723503267
126,211.2528351857956
127,274.78259118953974
128,245.20870119042547
129,-0.8921306190435985
130,-5.52313322703688
131,220.01141047741106
132,206.48423352989414
133,246.21919868029744
134,5.296979312556417
135,-41.775253930178124
136,-31.866150830336466
137,239.1419860129591
138,-42.27524599459693
139,247.71079868651907
140,-35.43293006650521
141,-2.1724684754079675
142,220.59657307722847
143,263.552495174936
144,258.4163034511261
145,305.45125626163303
146,-70.26716108096062
147,273.19457284789894
148,-19.711751445331373
149,220.93406772889506
150,236.80315453259635
151,260.56216352379647
152,286.46923521063553
153,242.35414828404598
154,236.9018130472627
155,277.49329439248856
156,287.75413072231817
157,200.50230383557
158,255.61765307687233
159,275.9764259616027
160,253.1516553714503
161,26.752365589375458
162,262.9727737994077
163,-20.40847446864197
164,-4.704502892850414
165,-21.842746496874184
166,35.47728446563693
167,273.67255061479534
168,-95.79206574573978
169,-3.6895453001189082
170,264.31160719252273
171,43.69518618273628
172,271.8069431583525
173,248.47235397276285
174,288.3215807892282
175,59.00881792157671
176,272.03526461183037
177,218.98822695597713
178,287.8414596972646
179,-48.446431992119244
180,-25.130577369167
181,-38.40806348468518
182,-60.25254524649178
183,-65.73953845197495
184,30.086444922181016
185,260.1902225070555
186,33.91323554068737
187,262.1274655776138
188,234.8400837391113
189,295.132308670426
190,38.71358169224712
191,36.14332280986406
192,231.47079175960076
193,-26.932273456618105
194,285.6356869494774
195,-25.63965031840145
196,272.4223613786004
197,263.0375866704685
198,-17.866619044097177
199,-22.019478451762012
200,214.80373329649302
201,56.848433294732814
202,7.182184949114713
203,253.40477992581825
204,4.039339123335552
205,8.208976151469955
206,241.06568907744804
207,145.1751362505095
208,202.28475971353524
209,-39.15129404120037
210,22.283505645613516
211,-23.63374148998315
212,269.4877758315988
213,-134.5484694706915
214,11.004724787972265
215,283.13626890279795
216,243.895209593856
217,263.1271444999809
218,259.04855551014407
219,-30.846292289132137
220,-1.197045506564038
221,-60.90495355014341
222,209.32407152852335
223,261.778938276321
224,253.82432922894697
225,3.7692405675771994
226,283.29601786243217
227,265.87974340469873
228,243.48231259602963
229,-6.82324921253813
230,177.02497214445134
231,12.948885099036943
232,280.733510342556
233,261.06361921670236
234,185.65778829138537
235,114.50665199713916
236,276.6609956666367
237,246.96935769037952
238,-25.182299177857388
239,243.15322639492476
240,228.46596662031635
241,232.6374483155857
242,-13.935416922897573
243,294.46069565801184
244,14.857024917062603
245,-60.811728134018935
246,277.9499173699571
247,279.8460009131064
248,258.74523485408974
249,-2.9127136417076542
250,274.1169424686044
251,272.4457208953447
252,290.64692929739454
253,268.1676745279849
254,245.509038270356
255,-63.8592812390893
256,239.79750548897698
257,257.4133135952838
258,277.02119955760014
259,28.336611282900805
260,209.80519198801017
261,251.56301296471003
262,-23.72685110753835
263,302.5129933600255
264,42.98360502386177
265,251.03203580164433
266,-1.1667615250689778
267,205.04789365890588
268,-18.112563076165713
269,50.26544001064366
270,-19.36646475625463
271,203.23821842444175
272,7.792854350536729
273,-69.49046163234435
274,-70.73552193624964
275,303.2662636574165
276,248.33204620179117
277,-12.888802660291205
278,219.48774736790483
279,12.19542040980653
280,2.489539269298149
281,179.1801562484548
282,-1.8507287845023228
283,-52.729812151545474
284,265.9416854816351
285,-32.03736965235521
286,-1.9050269250901408
287,252.24347590527296
288,220.4931117110656
289,42.73827555158118
290,39.546314471750975
291,41.03488647387243
292,1.102645227480977
293,58.793756467858884
294,-56.487758405860276
295,279.6020356271705
296,290.1112604266483
297,299.46291652016765
298,77.62408524470027
299,25.74339057276758
300,189.08229565634397
301,-24.687019482622702
302,11.402713379376053
303,48.52509080038817
304,29.375169465146058
305,-90.96018817180669
306,189.83784187115128
307,249.70096472669786
308,2.3357113032983534
309,-29.61040026276349
310,250.9749232785879
311,31.66173583326315
312,197.5729560491526
313,-35.763938485643024
314,245.0847589737751
315,10.423565043382638
316,2.1901698619131906
317,-12.347089716765467
318,13.797153930961088
319,259.20201809114087
320,45.753260710434574
321,260.95251415386946
322,287.2716106068457
323,-28.08525292730451
324,237.18251313755246
325,235.0800961181385
326,36.620756386864315
327,-6.226732154404488
328,6.895963655217955
329,271.87736280355693
330,286.42742716173586
331,254.32535183235765
332,236.2573973201977
333,283.6635917685762
334,-83.73352417179572
335,52.03869220567927
336,239.72084511665264
337,260.97391931025686
338,18.309394852996633
339,-32.4847420427737
340,-33.82336632599771
341,227.02896048939078
342,-41.36997838611707
343,7.392786007832598
344,-3.400045196825829
345,261.15718630376534
346,-17.99195032828524
347,127.55659180693866
348,250.27808967729604
349,164.61172034126548
350,-20.040242668626533
351,-22.67008306653662
352,-7.058907287938581
353,26.01910667207312
354,-20.181433138162816
355,9.773953618021409
356,188.72064943639117
357,239.85868312697156
358,-25.480726580400344
359,234.6734084511001
360,-18.917983778859366
361,95.31156673720147
362,229.62125685473956
363,71.23711458986458
364,-18.78981841808202
365,170.68481251260107
366,34.86095175442125
367,268.6518381629064
368,291.7290464385525
369,48.24126622650314
370,-47.98346765901579
371,250.12710615773415
