generation,reward
1,-139.2615145775556
11,-84.32672710386095
21,-222.65159812377183
31,-66.62310553100122
41,-123.44887273358448
51,-53.758004025181606
61,-146.1508494667484
71,-60.257369127053394
81,-122.47048334250722
91,-95.095374162751
101,-82.56458385342637
111,-255.5087280383443
121,-82.95580028221892
131,-239.6079826595973
141,-261.39311854187974
151,-251.59566626512856
161,-116.37758823069524
171,-65.83756232977343
181,-129.50147963659134
191,-111.27472029990857
201,-242.03166854495905
211,-42.45063070096397
221,-99.744506431805
231,-80.04436334234933
241,-74.7112260378259
251,-88.42844566598023
261,-122.19592468994892
271,-13.014956955432908
281,-165.89995118830805
291,-294.79710997901213
301,-40.28978650899805
311,-65.80453114819264
321,-277.89909741118186
331,-269.07399202401234
341,-205.22897337330917
351,-145.86275041456713
361,-209.56616797884664
371,-37.96757391979436
381,-79.47982672475192
391,-95.70074512510332
401,-32.105458288447
411,-104.18714370363648
421,-97.40409291877806
431,-55.01811658047911
441,-253.11542600623685
451,-208.51465788409936
461,-196.11203409038856
471,-96.88368998352796
481,-76.46855600066374
491,-111.02753856483804
501,-224.2636684015233
511,-84.47333166422881
521,-218.80489431484733
531,-307.1066708782205
541,-149.50463384266078
551,-78.88692561507331
561,-100.26022928711936
571,-126.64957700867151
581,-212.7050478864472
591,-54.85453423649864
601,-88.6469613883724
611,-74.54626225315832
621,-124.12127193869952
631,-55.926742869105446
641,-97.68579782351192
651,-221.50355667750156
661,-72.57821769571748
671,-61.96804397578227
681,-39.798669424259074
691,-242.21135578631333
701,-41.38201370328127
711,-97.38788347778052
721,-56.28446762462306
731,-227.89329312845143
741,-89.90973435405999
751,-104.8123753246432
761,-133.08119978108803
771,-248.7408605241528
781,-141.3048621909894
791,-16.147513427837566
801,-30.012098420081088
811,-135.46489060690976
821,-202.2307219632524
831,174.90372407527207
841,185.5498700619009
851,-88.58673408775697
861,-67.21621807153943
871,-50.86756691788281
881,-104.06941037124592
891,-96.7699188146128
901,-66.79185689992087
911,-194.85115812092323
921,-299.3525982543897
931,206.61271479624293
941,-244.9890441895717
951,-90.48249659006284
961,-105.2478285038234
971,43.56227864909309
981,-52.81299662449808
991,-144.96509545174456
1001,-18.73088966749671
1011,149.57904975946803
1021,191.13278682627896
1031,-93.37298900805796
1041,-112.4035495648856
1051,-81.77349147993303
1061,-61.65889976805251
1071,-94.78868647632363
1081,-206.78200992949613
1091,-58.17520724285679
1101,-19.422882974780123
1111,-224.5355806130256
1121,-301.2659113458429
1131,-183.4439560780128
1141,-224.53570311471583
1151,-118.14903671020242
1161,-54.298434539938086
1171,-263.5655386756641
1181,-291.08479179704034
1191,-52.17894435222552
1201,-36.113370750649565
1211,-51.71635943282067
1221,-87.68668926607853
1231,143.7770983196391
1241,-63.86682803609478
1251,187.515399255581
1261,-185.77224241760752
1271,-238.3234062834807
1281,-301.93294449558834
1291,173.84842836048682
1301,-58.70362455402709
1311,-238.4620349549307
1321,-64.73270328519982
1331,184.62614099272108
1341,-168.1486245583568
1351,206.05470642216252
1361,169.64558053917182
1371,-74.46049940574352
1381,-85.19129903683788
1391,-68.29256577063508
1401,-115.36406391167112
1411,136.9870452454327
1421,-229.5496044936146
1431,-4.5482156664743565
1441,-90.27308451515114
1451,106.61419841959636
1461,170.27435558754215
1471,-219.75275119364852
1481,-71.90031411960271
1491,114.68007050268744
1501,152.75194271312375
1511,223.49102403048244
1521,-182.6333098411349
1531,-111.23900674804206
1541,-258.8839970921721
1551,-201.00295917748232
1561,185.0412107801127
1571,138.21855144578385
1581,-61.49309706860588
1591,-109.91819555710212
1601,-112.30692167305516
1611,-56.84943899472417
1621,-29.54734141078505
1631,-304.8685010865179
1641,180.3008444986125
1651,100.70196958381104
1661,143.4058715813335
1671,-75.70838976799047
1681,-50.33914164796377
1691,-47.89117226108833
1701,-243.3619842339807
1711,192.5630569756324
1721,119.30326655768891
1731,112.7232704340528
1741,109.46776911075912
1751,175.9066147371091
1761,-210.6261605592477
1771,-74.10164471196757
1781,209.9678388003852
1791,165.4613268638435
1801,223.35222596266132
1811,-45.140967909774375
1821,155.95016301565073
1831,227.3469076549135
1841,-58.59287980773805
1851,163.5402715805251
1861,101.25140425887253
1871,136.70698873573576
1881,70.47050954316536
1891,221.94194078401648
1901,228.92986561277883
1911,-189.1686276167237
1921,-276.0294211921332
1931,-39.81200795435696
1941,-46.96252698831127
1951,109.81839355415582
1961,-77.09932072886183
1971,134.65805419137368
1981,214.54764842140725
1991,-67.01952657003545
2001,-212.2920183049249
2011,-59.5478389588432
2021,186.355087001827
2031,194.75113292306756
2041,-48.39120353272872
2051,11.716457556336737
2061,-42.64012363392293
2071,266.71211216434074
2081,-114.3764212772406
2091,149.42544710352087
2101,-118.43676902408762
2111,-80.59200430036918
2121,-191.6647211721495
2131,-91.0872080137847
2141,144.7189272856486
2151,185.82720127152643
2161,114.52975786627736
2171,151.01167261459415
2181,195.92936091581387
2191,168.85225172568826
2201,-107.198595479803
2211,-122.2418319098002
2221,151.09717303399373
2231,142.41524060810335
2241,191.56229332937968
2251,208.0571320697548
2261,146.52950314385134
2271,-65.14325975791205
2281,191.8972129917982
2291,158.6826614591063
2301,144.60244441815215
2311,169.5101941979721
2321,-71.61660848303723
2331,-27.352192611670446
2341,125.13971133423176
2351,-22.740435135666843
2361,-79.54769160079246
2371,135.16727484145855
2381,158.27673949556774
2391,183.4455812987312
2401,158.52971980754205
2411,211.5244246524516
2421,217.72574588674007
2431,-68.13383112333234
2441,168.34750776094475
2451,166.25026725057694
2461,184.26011231639487
2471,42.90159691269215
2481,190.7017585986032
2491,239.35349158905024
2501,193.28309995320777
2511,211.92996465370229
2521,154.05941677397135
2531,128.75889009071702
2541,195.50670559071972
2551,204.9763333784754
2561,-48.400431260623726
2571,187.30356208184173
2581,208.2617813843913
2591,170.3812742145067
2601,143.85356975255948
2611,105.37955000090928
2621,169.21228784665715
2631,155.73503550306896
2641,123.39501452550763
2651,169.3164968792616
2661,87.55859705561778
2671,185.88631412470465
2681,156.4797144798588
2691,98.506103982239
2701,-66.55254538056917
2711,-170.0711432575035
2721,-66.87866625271874
2731,-139.55788974927128
2741,177.2759037271129
2751,-17.95724621392172
2761,166.04305149183625
2771,-110.7752282433856
2781,150.4243335514763
2791,186.1217784229982
2801,199.9868436102804
2811,159.11388450726784
2821,174.31693589379563
2831,161.394199440685
2841,148.674996121451
2851,-107.54872984849509
2861,155.41758528660785
2871,143.27001655645074
2881,-288.93091439992133
2891,173.2397382392627
2901,195.5065785042218
2911,175.3331284971895
2921,172.18232443589977
2931,208.3325089308804
2941,151.12709634720764
2951,-14.597334452993492
2961,-154.4221940769372
2971,97.69625897558755
2981,127.44803756315012
2991,151.4909500094572
3001,237.99081911902968
3011,-269.67823185078623
3021,209.8019441857
