generation,reward
4120, -94.8
4130, -80.4
4140, -87.6
4150, -87.7
4160, -83.5
4170, -101.3
4180, -97.9
4190, -95.8
4200, -96.2
4210, -101.9
4220, -110.8
4230, -122.7
4240, -121.6
4250, -120.8
4260, -118.0
4270, -108.4
4280, -106.2
4290, -103.0
4300, -99.0
4310, -88.6
4320, -87.0
4330, -74.8
4340, -66.6
4350, -71.4
4360, -82.4
4370, -89.4
4380, -86.9
4390, -91.9
4400, -99.6
4410, -104.4
4420, -109.1
4430, -122.2
4440, -132.3
4450, -131.6
4460, -123.6
4470, -120.6
4480, -139.7
4490, -144.9
4500, -145.8
4510, -149.8
4520, -154.0
4530, -134.7
4540, -134.4
4550, -129.4
4560, -131.4
4570, -126.5
4580, -107.8
4590, -109.4
4600, -102.9
4610, -100.5
4620, -91.5
4630, -98.3
4640, -93.7
4650, -92.2
4660, -89.7
4670, -89.8
4680, -92.3
4690, -80.4
4700, -81.1
4710, -77.0
4720, -71.4
4730, -75.2
4740, -74.0
4750, -71.8
4760, -72.2
4770, -70.0
4780, -74.5
4790, -71.1
4800, -65.2
4810, -61.1
4820, -57.0
4830, -57.3
4840, -61.9
4850, -64.5
4860, -63.2
4870, -67.0
4880, -71.0
4890, -76.0
4900, -79.1
4910, -77.3
4920, -76.8
4930, -82.2
4940, -80.9
4950, -78.6
4960, -79.7
4970, -75.9
4980, -64.4
4990, -59.4
5000, -56.0
5010, -60.3
5020, -65.7
5030, -55.5
5040, -51.0
5050, -46.2
5060, -32.8
5070, -21.7
5080, -18.5
5090, -19.9
5100, -20.1
5110, -8.8
5120, -14.7
5130, -14.4
5140, -16.2
5150, -10.2
5160, -17.0
5170, -12.4
5180, -8.9
5190, -9.2
5200, -10.0
5210, -20.0
5220, -9.8
5230, -3.2
5240, 7.3
5250, 2.6
5260, 7.8
5270, -3.4
5280, -15.7
5290, -0.4
5300, 3.1
5310, 7.6
5320, 3.6
5330, -7.0
5340, -15.2
5350, -22.6
5360, -22.8
5370, -19.2
5380, -0.9
5390, -19.8
5400, -18.4
5410, -25.5
5420, -21.1
5430, -21.2
5440, -17.4
5450, -15.4
5460, -26.3
5470, -30.2
5480, -37.6
5490, -22.5
5500, -32.1
5510, -28.5
5520, -40.7
5530, -36.7
5540, -42.7
5550, -35.7
5560, -27.2
5570, -33.4
5580, -33.4
5590, -43.4
5600, -30.8
5610, -21.6
5620, -10.6
5630, -17.2
5640, -18.0
5650, -28.6
5660, -31.1
5670, -34.7
5680, -47.9
5690, -58.3
5700, -69.3
5710, -92.7
5720, -102.1
5730, -98.4
5740, -78.1
5750, -72.1
5760, -68.7
5770, -55.0
5780, -50.0
5790, -49.3
5800, -42.0
5810, -25.2
5820, -26.7
5830, -19.7
5840, -41.5
5850, -37.5
5860, -39.6
5870, -51.0
5880, -47.3
5890, -35.7
5900, -41.2
5910, -46.0
5920, -30.5
5930, -32.4
5940, -19.3
5950, -19.8
5960, -25.0
5970, -17.7
5980, -8.2
5990, -13.4
