generation,reward
2110,-29.432284028232182
2120,-30.359627761285488
2130,-54.0728318619958
2140,-55.59177028613927
2150,-31.99188801470361
2160,-37.06999402342078
2170,-37.52477559497746
2180,-58.98311176511248
2190,-45.13319258774773
2200,-45.92313194669339
2210,-48.698914881907115
2220,-38.25023973563164
2230,-30.64128547854029
2240,-36.33252304120046
2250,-32.75201996950377
2260,-39.778145714318754
2270,-34.99926030456605
2280,-35.585018491711494
2290,-33.45337088979964
2300,-31.82571451587892
2310,-39.134166094441824
2320,-44.78980490683219
2330,-30.32942062850348
2340,-26.218950388606288
2350,-25.83685516618224
2360,-27.21787576244365
2370,-60.13189170043578
2380,-50.86674286087466
2390,-54.25941827216134
2400,-37.585519092524166
2410,-28.059511644819814
2420,-30.109971189875296
2430,-30.085115735511103
2440,-44.33833935484722
2450,-41.050967609511034
2460,-34.40994957622932
2470,-30.90076319671155
2480,-53.94325233384892
2490,-46.31596026677049
2500,-33.98293113628115
2510,-45.3751845021847
2520,-33.721116373411746
2530,-74.54645951529854
2540,-44.131178936151805
2550,-53.1186722125016
2560,-34.13148446810205
2570,-38.136141632836456
2580,-31.96748495900946
2590,-41.996622752877215
2600,-39.87591492992911
2610,-75.77704150904682
2620,-70.95755780381766
2630,-78.0748325846087
2640,-9.038432797743441
2650,-9.252051102307997
2660,-9.22101931287677
2670,-9.150298832469023
2680,-9.246860451369773
2690,-9.184061476869207
2700,-9.219590603592025
2710,-120.01636922811709
2720,-139.06227105605996
2730,-166.39531004441565
2740,-173.29380743166
2750,-144.24520583084126
2760,-167.94354089592673
2770,-117.01778949317898
2780,-142.2599920845185
2790,-182.93415902932833
2800,-131.51076606040758
2810,-126.24247986052903
2820,-124.09159676935823
2830,-133.57423501334273
2840,-157.7705104823355
2850,-140.9928521520655
2860,-117.66329650711691
2870,-115.58614587017192
2880,-27.266215582349126
2890,-64.9137652105581
2900,-61.73098100289985
2910,-114.89338262536523
2920,-113.5393733209575
2930,-115.00208609194408
2940,-106.05856653352396
2950,-74.95081189699917
2960,-66.146535817412
2970,-39.66675186966488
2980,-20.752913489277383
2990,-10.711486830901517
3000,-17.873335027663273
3010,-5.932739796591178
3020,-13.661282590475386
3030,-5.282880218390521
3040,-4.540828050238305
3050,-4.1334649261694105
3060,-16.687017019910527
3070,-10.267372882499316
3080,-9.48484808544581
3090,-32.35498115275308
3100,-21.169449958260167
3110,-95.56551496966912
3120,-45.70604384723992
3130,-39.67999438248268
3140,-13.944568829343174
3150,-16.64999107976751
3160,-79.99402774228214
3170,-29.912456960509566
3180,-0.04484338725247936
3190,-10.578013765665442
3200,-30.421908154070962
3210,-29.983151596345458
3220,-6.407995477686727
3230,-4.166520499176126
3240,-3.3007405447952407
3250,-3.754624195242853
3260,-5.763726935475869
3270,-6.204679968715643
3280,-3.5614393594574514
3290,-6.972507261346641
3300,-13.24893748966243
3310,-15.652251153612372
3320,-15.123445663202366
3330,-3.941617145749356
3340,-3.45297024215519
3350,-30.357460294537958
3360,-27.83470738397505
3370,-19.079135147171076
3380,-13.98221084988406
3390,-22.827566896615338
3400,-23.07137508196964
3410,-26.66783323121682
3420,-36.97607685302375
3430,-53.86479053425006
3440,-41.38728083348473
3450,-33.03233102282988
3460,-43.401185134126194
3470,-31.21021235225637
3480,-72.95973729288808
3490,-61.44794418471398
3500,-42.281437067979894
