generation,reward
1060,-99.15468818744296
1070,-100.0636904888048
1080,-102.29328576837536
1090,-88.75844268668773
1100,-76.37839808237655
1110,-61.792831047839755
1120,-52.147061489477196
1130,-19.199948656746283
1140,-49.4220188266866
1150,-42.704558644531375
1160,-28.118272750441342
1170,-56.04138949235107
1180,-79.77233900601883
1190,-79.02028660691954
1200,-60.5673822498131
1210,-48.229146213838156
1220,-79.67271244448303
1230,-63.70670777079562
1240,-67.05543401439779
1250,-108.99176082546008
1260,-103.64175774979996
1270,-64.74982269075511
1280,-77.23234266934703
1290,-68.01556923303153
1300,-84.3756531659645
1310,-49.052044979380995
1320,-42.91540700866433
1330,-55.00689649088721
1340,-55.077808461078405
1350,-58.98107802893785
1360,-43.46661243670243
1370,-42.21964270387248
1380,-69.05133237954729
1390,-54.302858704300874
1400,-73.01443289427681
1410,-63.913749123006596
1420,-53.14106656102501
1430,-41.72077860862604
1440,-47.62898630881397
1450,-49.013616963261775
1460,-56.29212912328643
1470,-20.561352292250533
1480,-31.61303827885278
1490,-77.00492060032933
1500,-23.471222164331724
1510,-28.542692022825843
1520,-28.752883418428667
1530,-46.14628107914712
1540,-56.82296266161495
1550,-66.88127679292292
1560,-41.632404733282414
1570,-63.88846713488461
1580,-29.212010925109645
1590,-60.4228665675721
1600,-83.83093713408253
1610,-15.530724589243462
1620,-52.542505123821044
1630,-96.46239055423615
1640,-17.604425932175666
1650,-27.147784114668177
1660,-30.836933182501518
1670,-8.877794636584452
1680,-11.9551074388848
1690,-23.318885048975122
1700,-55.84074918813602
1710,-38.99485331720018
1720,-98.8293453088854
1730,-79.53276371793154
1740,-106.64780542158837
1750,-76.41010661143932
1760,-31.93451514561439
1770,-47.00855910305031
1780,-31.422366981219973
1790,-34.47788205817322
1800,-50.860668649419566
1810,-70.503010617309
1820,-93.98672576237871
1830,-76.6695254348091
1840,-48.86720229098309
1850,-48.73722357907972
1860,-86.46516659963314
1870,-112.43084330912068
1880,-51.71779134101705
1890,-57.50941024807255
1900,-64.16333964187086
1910,-80.98396232240376
1920,-46.03922900665516
1930,-57.688617091238065
1940,-50.751924717883654
1950,-69.56010047560508
1960,-62.91716731081883
1970,-43.70943458622277
1980,-50.491677900047854
1990,-81.48186540509683
2000,-49.62464684469704
2010,-74.19138906679737
2020,-51.96391641254968
2030,-49.56918317165207
2040,-29.50989794145582
2050,-49.63919576355296
2060,-39.50607300423065
2070,-40.2469181669922
2080,-38.88579138949923
2090,-49.84652144977373
2100,-69.38827901893985
2110,-58.193982203189265
2120,-88.4031873916285
2130,-64.84284391579178
2140,-76.63370404543461
2150,-85.91220290690586
2160,-11.558141350914577
2170,-57.50463582316483
2180,-80.13239682185106
2190,-44.68337456153945
2200,-24.017354112725258
2210,-61.45200716729526
2220,-47.09005823905246
2230,-45.82172014083183
2240,-82.46103266836903
2250,-75.65235433859203
2260,-52.135732442959444
2270,-86.19821419793274
2280,-63.62343902906956
2290,-98.28054631422519
2300,-63.231922869285675
2310,-63.39443886685607
2320,-39.40830390950196
2330,-23.61609244482877
2340,-69.01027317713633
2350,-49.46162069041461
2360,-65.22727921310363
2370,-99.89314697112127
2380,-59.12597100260793
2390,-20.825117346374892
2400,-54.26174122425675
2410,-57.80093013377601
2420,-62.435873968083044
2430,-52.30979775808946
2440,-58.24694846227597
2450,-44.30342009324345
2460,-53.75299817783997
2470,-61.22448026985769
2480,-37.0098580847869
2490,-35.32719088538032
2500,-26.35842505314514
2510,-51.08047059780971
2520,-33.83993013249685
2530,-59.16339468283106
2540,-53.60798186885082
2550,-29.412418959066905
2560,-31.509968771051206
2570,-34.10176914921452
2580,-40.27745870389026
2590,-57.80140686922167
2600,-46.74399493372996
2610,-57.418752477876126
2620,-44.433074492123396
2630,-56.327886090272465
2640,-58.22179609925769
2650,-19.922415064520667
2660,-55.972370841190866
2670,-40.7069381438247
2680,-18.24856771582595
2690,-59.69318127409574
2700,-40.43682576855994
2710,-29.4808682276718
2720,-43.34265803045114
2730,-47.35082043754764
2740,-19.028427253907093
2750,-26.13869073485069
2760,-21.188270237395873
2770,-51.36188021595118
2780,-45.52021096925149
2790,-23.67406802375855
2800,-41.54684769858868
2810,-146.553915595415
2820,-96.03162201339327
2830,-52.94527464554635
2840,-48.060552602046506
2850,-44.170318710840824
2860,-36.57778780301647
2870,-35.46697474703495
2880,-97.25933063496389
2890,-92.62253738021684
2900,-112.95822434393877
2910,-69.41058876160898
2920,-75.23820081765095
2930,-77.88325544147169
2940,-82.48298769780364
2950,-71.33880292825118
2960,-76.23013924389258
2970,-55.39437858272707
2980,-35.28349229293209
2990,-58.72275010065714
3000,-65.32134266275293
