generation,reward
10,-252.1193669823857
20,-159.7004554194351
30,-151.75585628819988
40,-138.5326867038265
50,-120.94218663165626
60,-109.91545543033195
70,-79.97063330446043
80,-45.623882131379055
90,-34.8647536484645
100,-10.879885303377812
110,9.523860894660507
120,25.246207667622816
130,53.2719793434445
140,69.0825939872463
150,72.842040294152
160,86.92574007488608
170,111.21065234938962
180,109.0790564686674
190,109.81947267747242
200,127.80947265428965
210,137.07828177835074
220,150.83678079830688
230,156.89631909685144
240,145.71092918741718
250,175.16160751525393
260,161.52356666134673
270,159.85222761972742
280,157.02684179994623
290,161.3685359374382
300,168.1878348065767
310,159.06535283309313
320,158.8725451681043
330,159.86799437735425
340,155.94545868261298
350,153.42664181186166
360,148.1593027294477
370,140.71623407375517
380,151.10132508907324
390,165.1092426564406
400,168.91271577851086
410,162.83135407127932
420,154.23240183723863
430,162.31894651827795
440,134.01331652029182
450,173.53722349175675
460,164.44645459009027
470,186.07626503205785
480,172.658635214137
490,167.2887538142121
500,153.67078031739516
510,166.80464403380597
520,160.53940186991667
530,166.28580467321123
540,174.95791426980622
550,169.37857893066627
560,163.29906023726966
570,163.7307510094895
580,182.25723441588642
590,188.71942876123765
600,179.42104876329472
610,188.97858243414728
620,168.32546634815623
630,166.85444665535275
640,181.82925117299584
650,179.55290234373427
660,184.24394331025584
670,181.48911463537684
680,176.2244597950662
690,171.84220109900252
700,167.01541809528405
710,173.17043955355047
720,179.75413594369576
730,164.5714291650109
740,169.68712190984198
750,178.06216147689565
760,163.82984342090072
770,165.71214222938568
780,180.78684662722475
790,182.30969952390532
800,172.85543245984195
810,167.48858131652986
820,185.69287731430626
830,186.4998308581358
840,169.01065495831898
850,175.43461936420596
860,160.80577612792328
870,151.49284185357726
880,163.15269202128093
890,165.67234322752148
900,168.7424329373304
910,177.0007341369932
920,169.40573755400774
930,182.47056391048199
940,198.20696494577177
950,172.529921164649
960,158.58904393661416
970,169.37901777241586
980,174.23044307147592
990,181.10073826966646
1000,172.17283410921394
1010,189.5461737990622
1020,190.71300530801446
1030,184.46476696334037
1040,183.58927012446648
1050,190.36249676706052
1060,184.47322134602666
1070,176.16157298903232
1080,158.93990696982385
1090,170.08513342444633
1100,179.14885440088028
1110,169.23763554529938
1120,169.24402834304195
1130,186.23597240613353
1140,171.47315303081436
1150,184.06082598181374
1160,185.2606243640861
1170,170.68322570726446
1180,166.49560142802432
1190,176.84410188436613
1200,184.399376973281
1210,172.80354537881217
1220,191.52358052322856
1230,169.98162410563208
1240,161.70080663271892
1250,172.73712743627806
1260,170.9463540852115
1270,180.52566631123233
1280,181.4121692636084
1290,180.02435848814372
1300,175.95803281252608
1310,159.55781196271795
1320,166.69715420310462
1330,166.38383700806725
1340,176.17081868279877
1350,182.55759672031132
1360,182.45808519718676
1370,178.76825866403982
1380,167.79727401904347
1390,181.78394601182606
1400,161.31827996532786
1410,169.13551719976113
1420,160.0142691275351
1430,160.4854834985059
1440,179.73138448686035
1450,167.91662218937256
1460,163.9806055271249
1470,179.2989777995903
1480,162.371605847568
1490,158.93706330409924
1500,174.23929282512384
1510,179.69326548856023
1520,179.84565569837216
1530,165.969040441986
1540,172.1774276630319
1550,174.0838159364448
1560,175.14526261055883
1570,176.0764322859573
1580,175.4524620197025
1590,175.44933946746852
1600,174.66211539267766
1610,180.8231242908323
1620,179.32973010655553
1630,156.26687730707204
1640,171.41464049133407
1650,165.07738474112085
1660,182.29328738159592
1670,167.90678594309605
1680,186.4590362178792
1690,169.76436221161282
1700,175.82900433887653
1710,188.14660011236109
1720,176.87553924213756
1730,174.73613506641402
1740,173.56671496634613
1750,192.07090845193466
1760,182.8728569585527
1770,184.8453892484244
1780,188.61785696693562
1790,190.36557346693226
1800,180.88863840894638
1810,182.69127070238352
1820,182.57272669972753
1830,183.49854793358682
1840,180.745166721599
1850,188.08995467743796
1860,190.34000310779834
1870,174.47746002171883
1880,193.76488102221404
1890,185.41324148544442
1900,188.15505109651434
1910,177.70085333958258
1920,189.36400586288528
1930,183.62707521159246
1940,178.61364266894702
1950,188.20488086971244
1960,189.57311964875822
1970,187.40262710006112
1980,190.2993449382608
1990,177.95846875055744
2000,171.08788514026497
2010,188.71931350861513
2020,181.4933587454869
2030,176.61139064164905
2040,177.4697974026892
2050,173.0904371413933
2060,178.64231011838908
2070,175.047845606697
2080,177.9483074761718
2090,178.81601818192283
2100,160.07729239910338
2110,169.6242486153912
2120,189.89708888194798
2130,189.61688115168002
2140,175.91313894614518
2150,200.84801337005874
2160,179.5082126040886
2170,171.28207153196837
2180,178.3908196716774
2190,172.54307480797797
2200,177.41042660540455
2210,184.39152999948095
2220,189.37976750986687
2230,177.81368042795657
2240,189.5010215989396
2250,180.0725714576256
2260,162.5436697629164
2270,166.25707165937558
2280,173.38721540708588
2290,151.3527374546685
2300,167.28308366222578
2310,181.25427926525163
2320,177.77296724654894
2330,161.9425480114644
2340,148.50842320141095
2350,164.96404880063622
2360,174.63780280188033
2370,174.04132441895717
2380,172.7871268546477
2390,166.7418073498392
2400,166.957783046072
2410,177.3936242091089
2420,173.49352265793686
2430,179.8433709326738
2440,185.61364679983367
2450,177.98897236627457
2460,190.16480744585812
2470,185.42734734312307
2480,174.14187570188432
2490,180.15349436135625
2500,180.06577992185362
2510,190.15288955793886
2520,189.33200553489024
2530,176.29153652392995
2540,185.78001623061448
2550,193.82546862613208
2560,188.5952434724437
2570,177.88381387211587
2580,179.549991236991
2590,176.01725281275492
2600,180.21667983492316
2610,163.710849068296
2620,170.8721838083596
2630,184.14149209419816
2640,179.90193797435313
2650,172.0424667220945
2660,170.25138748781825
2670,160.09029047090755
2680,177.05426889230182
2690,182.7456095667683
2700,180.228513733258
2710,175.95553698027234
2720,178.92348987975285
2730,178.62670704497629
2740,176.31248257629557
2750,191.1483518000292
2760,177.51658281361674
2770,197.75887394856125
2780,181.3595522169618
2790,190.05662738226033
2800,187.66539882458622
2810,178.63933411286848
2820,189.32460637814944
2830,181.68259434554358
2840,181.95016318897646
2850,183.61512784211936
2860,185.2834412255307
2870,184.13074415830653
2880,196.27172428275372
2890,183.70854253732588
2900,193.9039277835437
2910,189.8392878788592
2920,176.43241164353657
2930,175.84449406008332
2940,173.23639926499402
2950,171.70964402532195
2960,173.5516266844579
2970,182.42443800994465
2980,182.24831834402454
2990,172.72881486361337
3000,184.72377651577114
3010,172.20876983480554
3020,178.39658808428217
3030,182.38000999313027
3040,188.33274377658597
3050,177.14041164199432
3060,172.99226917147473
3070,176.97674556156204
3080,175.97683097116922
3090,183.2241001227615
3100,189.32199288583953
3110,184.34244333353047
3120,177.0765105193164
3130,191.29483578578942
3140,174.35237756686735
3150,187.8491933701912
3160,188.02495691469136
3170,192.78580004516218
3180,180.6934220852962
3190,171.95001981066022
3200,186.588330216991
3210,186.04421918916464
3220,192.9217212887609
3230,180.23567645854573
3240,175.87611378558682
3250,190.31165712718933
3260,190.53843264031406
3270,190.43557100542742
3280,180.05529796481719
3290,186.88442403667437
3300,194.36306148050954
3310,193.05443344647696
3320,190.37923493765948
3330,197.6572391337151
3340,186.0332357707662
3350,193.00654534463865
3360,186.24285986886028
3370,195.43976411182757
3380,187.05394246143243
3390,200.43466440669835
3400,191.15987589426013
3410,190.2216065523942
3420,182.4592434071152
3430,182.75893301301255
3440,191.949847564847
3450,173.1155619503831
3460,181.5035651848926
3470,180.15910674435304
3480,195.5953723749888
3490,189.45789789820049
3500,199.20740233174223
3510,186.59793908150044
3520,198.03195123046595
3530,180.98682208401888
3540,196.91943707479456
3550,186.1288529669531
3560,190.4928141147064
3570,195.99279762074252
3580,168.60564789013148
3590,174.92819963900882
3600,182.67238301142964
3610,171.3998805342397
3620,176.10080981543356
3630,193.06337564836267
3640,174.49985689102982
3650,195.47748711312772
3660,190.18162935439318
3670,185.5642471393726
3680,196.26395804463365
3690,174.99783385177165
3700,193.60638386359966
3710,175.89613448638093
3720,186.92748156916718
3730,185.03082257270592
3740,194.00602307928523
3750,185.3310348613191
3760,189.26023267741442
3770,189.7981790596345
3780,174.15505204438648
3790,197.20451964795913
3800,182.59121034536918
3810,188.64054268746315
3820,181.44163061890805
3830,179.85725305994404
3840,193.9690398609971
3850,183.4266741428209
3860,190.58100850748076
3870,180.83306015618348
3880,176.82379627279744
3890,181.4955008917396
3900,182.6884445079986
3910,185.7626440796619
3920,185.49721536890905
3930,183.70379583742624
3940,184.14337711088567
3950,170.37502673045634
3960,176.56816276018537
3970,167.6780282263058
3980,166.35051403178412
3990,163.61699940741002
4000,182.73039787237855
